ObservationID	Count	SpeciesID
RHOE_01.02_2013_2	10	1790
RHOE_01.02_2013_2	25	1820
RHOE_01.02_2013_2	3	1840
RHOE_01.02_2013_2	35	1860
RHOE_01.02_2013_2	10	1860
RHOE_01.02_2013_2	1	1980
RHOE_01.02_2013_2	35	2030
RHOE_01.02_2013_2	5	4240
RHOE_01.02_2013_2	5	4290
RHOE_01.02_2013_2	178	4290
RHOE_01.02_2013_2	9	5820
RHOE_01.02_2013_2	1	5920
RHOE_01.02_2014_1	4	70
RHOE_01.02_2014_1	8	90
RHOE_01.02_2014_1	13	720
RHOE_01.02_2014_1	7	1220
RHOE_01.02_2014_1	10	1520
RHOE_01.02_2014_1	4	1660
RHOE_01.02_2014_1	4	1820
RHOE_01.02_2014_1	53	1860
RHOE_01.02_2014_1	4	1940
RHOE_01.02_2014_1	48	1980
RHOE_01.02_2014_1	71	2030
RHOE_01.02_2014_1	6	4240
RHOE_01.02_2014_1	318	4290
RHOE_01.02_2014_1	70	4930
RHOE_01.02_2014_1	25	5820
RHOE_01.02_2014_1	33	5900
RHOE_01.02_2014_1	1	5910
RHOE_01.02_2014_1	1	5920
RHOE_01.02_2014_2	5	70
RHOE_01.02_2014_2	5	90
RHOE_01.02_2014_2	12	720
RHOE_01.02_2014_2	1	950
RHOE_01.02_2014_2	9	1220
RHOE_01.02_2014_2	3	1520
RHOE_01.02_2014_2	2	1660
RHOE_01.02_2014_2	9	1820
RHOE_01.02_2014_2	15	1860
RHOE_01.02_2014_2	24	1940
RHOE_01.02_2014_2	20	1980
RHOE_01.02_2014_2	98	2030
RHOE_01.02_2014_2	2	4240
RHOE_01.02_2014_2	200	4290
RHOE_01.03_1994_10	9	70
RHOE_01.03_1994_10	8	90
RHOE_01.03_1994_10	1	1220
RHOE_01.03_1994_10	15	1520
RHOE_01.03_1994_10	50	1860
RHOE_01.03_1994_10	21	1980
RHOE_01.03_1994_10	47	2030
RHOE_01.03_1994_10	22	4240
RHOE_01.03_1994_10	46	4930
RHOE_01.03_1994_10	6	5190
RHOE_01.03_1995_1	1	20
RHOE_01.03_1995_1	8	70
RHOE_01.03_1995_1	14	90
RHOE_01.03_1995_1	3	720
RHOE_01.03_1995_1	2	1220
RHOE_01.03_1995_1	111	4240
RHOE_01.03_1995_1	136	4290
RHOE_01.03_1995_1	140	4930
RHOE_01.03_1995_1	5	5820
RHOE_01.03_1995_1	1	5910
RHOE_01.03_1995_1	1	5920
RHOE_01.03_1995_2	14	720
RHOE_01.03_1995_2	65	1790
RHOE_01.03_1995_2	3	1820
RHOE_01.03_1995_2	20	1840
RHOE_01.03_1995_2	6	1890
RHOE_01.03_1995_2	10	1940
RHOE_01.03_1995_2	1	2200
RHOE_01.03_1998_1	2	70
RHOE_01.03_1998_1	11	90
RHOE_01.03_1998_1	17	720
RHOE_01.03_1998_1	4	1220
RHOE_01.03_1998_1	29	1520
RHOE_01.03_1998_1	6	1570
RHOE_01.03_1998_1	2	1610
RHOE_01.03_1998_1	4	1730
RHOE_01.03_1998_1	25	1790
RHOE_01.03_1998_1	2	1820
RHOE_01.03_1998_1	27	1860
RHOE_01.03_1998_1	12	1980
RHOE_01.03_1998_1	89	2030
RHOE_01.03_1998_1	117	4240
RHOE_01.03_1998_1	464	4290
RHOE_01.03_1998_1	43	4850
RHOE_01.03_1998_1	500	4930
RHOE_01.03_1999_1	15	90
RHOE_01.03_1999_1	1	1220
RHOE_01.03_1999_1	37	1520
RHOE_01.03_1999_1	26	1790
RHOE_01.03_1999_1	31	1860
RHOE_01.03_1999_1	350	1980
RHOE_01.03_1999_1	79	2030
RHOE_01.03_1999_1	1	2200
RHOE_01.03_1999_1	86	4240
RHOE_01.03_1999_1	367	4290
RHOE_01.03_1999_1	450	5820
RHOE_01.03_1999_1	4	5900
RHOE_01.03_2000_1	4	70
RHOE_01.03_2000_1	22	90
RHOE_01.03_2000_1	8	720
RHOE_01.03_2000_1	13	1220
RHOE_01.03_2000_1	8	1520
RHOE_01.03_2000_1	24	1860
RHOE_01.03_2000_1	82	1980
RHOE_01.03_2000_1	62	2030
RHOE_01.03_2000_1	1	2060
RHOE_01.03_2000_1	127	4240
RHOE_01.03_2000_1	152	4290
RHOE_01.03_2000_1	150	4930
RHOE_01.03_2001_1	3	70
RHOE_01.03_2001_1	16	90
RHOE_01.03_2001_1	9	720
RHOE_01.03_2001_1	5	1220
RHOE_01.03_2001_1	5	1520
RHOE_01.03_2001_1	3	1790
RHOE_01.03_2001_1	21	1820
RHOE_01.03_2001_1	4	1840
RHOE_01.03_2001_1	20	1860
RHOE_01.03_2001_1	3	1940
RHOE_01.03_2001_1	33	1980
RHOE_01.03_2001_1	161	2030
RHOE_01.03_2001_1	13	4240
RHOE_01.03_2001_1	226	4290
RHOE_01.03_2001_1	45	4930
RHOE_01.03_2001_1	4	5190
RHOE_01.03_2001_1	468	5820
RHOE_01.03_2001_1	58	5900
RHOE_01.03_2001_1	2	5910
RHOE_01.03_2001_1	11	5920
RHOE_01.03_2002_1	2	1520
RHOE_01.03_2002_1	9	1860
RHOE_01.03_2002_1	1	2200
RHOE_01.03_2002_1	12	4240
RHOE_01.03_2002_1	76	4290
RHOE_01.04_1995_10	11	70
RHOE_01.04_1995_10	10	90
RHOE_01.04_1995_10	1	720
RHOE_01.04_1995_10	5	1220
RHOE_01.04_1995_10	9	1520
RHOE_01.04_1995_10	5	1790
RHOE_01.04_1995_10	44	1860
RHOE_01.04_1995_10	10	2030
RHOE_01.04_1995_10	10	4240
RHOE_01.04_1995_10	341	4290
RHOE_01.04_1995_10	166	4930
RHOE_01.04_1995_10	8	5190
RHOE_01.04_1995_10	10	5820
RHOE_01.04_1995_10	2	5900
RHOE_01.04_1995_11	19	70
RHOE_01.04_1995_11	8	90
RHOE_01.04_1995_11	7	720
RHOE_01.04_1995_11	3	1220
RHOE_01.04_1995_11	1	1520
RHOE_01.04_1995_11	8	1790
RHOE_01.04_1995_11	1	1820
RHOE_01.04_1995_11	33	1860
RHOE_01.04_1995_11	1	1940
RHOE_01.04_1995_11	15	1980
RHOE_01.04_1995_11	52	2030
RHOE_01.04_1995_11	5	4240
RHOE_01.04_1995_11	12	5820
RHOE_01.04_1995_12	5	70
RHOE_01.04_1995_12	3	90
RHOE_01.04_1995_12	70	720
RHOE_01.04_1995_12	4	1220
RHOE_01.04_1995_12	2	1520
RHOE_01.04_1995_12	17	1730
RHOE_01.04_1995_12	55	1790
RHOE_01.04_1995_12	18	1820
RHOE_01.04_1995_12	41	1840
RHOE_01.04_1995_12	55	1860
RHOE_01.04_1995_12	2	1890
RHOE_01.04_1995_12	3	1940
RHOE_01.04_1995_12	213	1980
RHOE_01.04_1995_12	92	2030
RHOE_01.04_1995_12	3	2040
RHOE_01.04_1995_12	3	2230
RHOE_01.04_1995_12	58	4240
RHOE_01.04_1995_12	275	4290
RHOE_01.04_1995_12	7	4930
RHOE_01.04_1995_12	55	5820
RHOE_01.04_1995_12	1	5910
RHOE_01.04_1996_1	5	70
RHOE_01.04_1996_1	5	90
RHOE_01.04_1996_1	3	720
RHOE_01.04_1996_1	1	1220
RHOE_01.04_1996_1	9	1520
RHOE_01.04_1996_1	115	1790
RHOE_01.04_1996_1	14	1820
RHOE_01.04_1996_1	18	1860
RHOE_01.04_1996_1	2	1890
RHOE_01.04_1996_1	4	1980
RHOE_01.04_1996_1	117	2030
RHOE_01.04_1996_1	2	2040
RHOE_01.04_1996_1	5	2200
RHOE_01.04_1996_1	9	4070
RHOE_01.04_1996_1	299	4290
RHOE_01.04_1996_1	80	4930
RHOE_01.04_1996_1	180	5820
RHOE_01.04_1996_1	3	5900
RHOE_01.04_1996_1	2	5920
RHOE_01.04_1996_3	6	70
RHOE_01.04_1996_3	8	90
RHOE_01.04_1996_3	1	720
RHOE_01.04_1996_3	1	1220
RHOE_01.04_1996_3	2	1520
RHOE_01.04_1996_3	3	1730
RHOE_01.04_1996_3	2	1820
RHOE_01.04_1996_3	8	1860
RHOE_01.04_1996_3	4	1980
RHOE_01.04_1996_3	101	2030
RHOE_01.04_1996_3	1	2180
RHOE_01.04_1996_3	46	4240
RHOE_01.04_1996_3	56	4290
RHOE_01.04_1996_3	3	4930
RHOE_01.04_2005_1	3	70
RHOE_01.04_2005_1	3	90
RHOE_01.04_2005_1	3	720
RHOE_01.04_2005_1	9	1520
RHOE_01.04_2005_1	8	1820
RHOE_01.04_2005_1	1	1840
RHOE_01.04_2005_1	20	1860
RHOE_01.04_2005_1	1	1980
RHOE_01.04_2005_1	81	2030
RHOE_01.04_2005_1	23	4240
RHOE_01.04_2005_1	113	4290
RHOE_01.04_2005_1	1	4930
RHOE_01.04_2005_1	1	5820
RHOE_01.04_2007_11	5	70
RHOE_01.04_2007_11	12	90
RHOE_01.04_2007_11	32	720
RHOE_01.04_2007_11	8	1220
RHOE_01.04_2007_11	5	1520
RHOE_01.04_2007_11	2	1790
RHOE_01.04_2007_11	14	1820
RHOE_01.04_2007_11	20	1860
RHOE_01.04_2007_11	4	1980
RHOE_01.04_2007_11	45	2030
RHOE_01.04_2007_11	39	4240
RHOE_01.04_2007_11	88	4290
RHOE_01.04_2007_11	13	5820
RHOE_01.04_2007_12	3	70
RHOE_01.04_2007_12	6	90
RHOE_01.04_2007_12	5	720
RHOE_01.04_2007_12	1	1220
RHOE_01.04_2007_12	4	1520
RHOE_01.04_2007_12	4	1790
RHOE_01.04_2007_12	10	1820
RHOE_01.04_2007_12	12	1860
RHOE_01.04_2007_12	2	1940
RHOE_01.04_2007_12	5	1980
RHOE_01.04_2007_12	63	2030
RHOE_01.04_2007_12	59	4240
RHOE_01.04_2007_12	103	4290
RHOE_01.04_2007_12	1	4930
RHOE_01.04_2007_12	23	5820
RHOE_01.04_2008_1	4	70
RHOE_01.04_2008_1	3	90
RHOE_01.04_2008_1	4	720
RHOE_01.04_2008_1	7	1220
RHOE_01.04_2008_1	5	1520
RHOE_01.04_2008_1	2	1790
RHOE_01.04_2008_1	18	1820
RHOE_01.04_2008_1	31	2030
RHOE_01.04_2008_1	90	4240
RHOE_01.04_2008_1	117	4290
RHOE_01.04_2008_1	1	5820
RHOE_01.04_2008_1	1	5920
RHOE_01.04_2008_11	1	70
RHOE_01.04_2008_11	12	90
RHOE_01.04_2008_11	8	720
RHOE_01.04_2008_11	6	1220
RHOE_01.04_2008_11	11	1520
RHOE_01.04_2008_11	8	1860
RHOE_01.04_2008_11	5	1940
RHOE_01.04_2008_11	2	1980
RHOE_01.04_2008_11	39	2030
RHOE_01.04_2008_11	35	4240
RHOE_01.04_2008_11	125	4290
RHOE_01.04_2008_11	33	4930
RHOE_01.04_2008_11	5	5820
RHOE_01.04_2008_12	5	70
RHOE_01.04_2008_12	6	90
RHOE_01.04_2008_12	5	720
RHOE_01.04_2008_12	4	1220
RHOE_01.04_2008_12	5	1520
RHOE_01.04_2008_12	50	1820
RHOE_01.04_2008_12	12	1860
RHOE_01.04_2008_12	25	1980
RHOE_01.04_2008_12	72	2030
RHOE_01.04_2008_12	1	2230
RHOE_01.04_2008_12	35	4240
RHOE_01.04_2008_12	124	4290
RHOE_01.04_2008_12	1	5900
RHOE_01.04_2008_2	4	70
RHOE_01.04_2008_2	7	90
RHOE_01.04_2008_2	3	720
RHOE_01.04_2008_2	5	1220
RHOE_01.04_2008_2	6	1520
RHOE_01.04_2008_2	1	1790
RHOE_01.04_2008_2	13	1820
RHOE_01.04_2008_2	19	1860
RHOE_01.04_2008_2	11	1980
RHOE_01.04_2008_2	87	2030
RHOE_01.04_2008_2	1	4070
RHOE_01.04_2008_2	49	4240
RHOE_01.04_2008_2	67	4290
RHOE_01.04_2008_2	1	5820
RHOE_01.04_2009_1	5	720
RHOE_01.04_2009_1	3	1220
RHOE_01.04_2009_1	2	1520
RHOE_01.04_2009_1	11	1860
RHOE_01.04_2009_1	45	4240
RHOE_01.04_2009_1	65	4290
RHOE_01.04_2009_1	3	5820
RHOE_01.04_2009_11	6	4290
RHOE_01.04_2009_12	13	4240
RHOE_01.04_2009_12	13	4290
RHOE_01.04_2009_2	6	70
RHOE_01.04_2009_2	3	90
RHOE_01.04_2009_2	6	720
RHOE_01.04_2009_2	3	1220
RHOE_01.04_2009_2	6	1520
RHOE_01.04_2009_2	56	1610
RHOE_01.04_2009_2	68	1820
RHOE_01.04_2009_2	7	1840
RHOE_01.04_2009_2	26	1860
RHOE_01.04_2009_2	21	2030
RHOE_01.04_2009_2	55	4240
RHOE_01.04_2009_2	110	4290
RHOE_01.04_2010_1	30	4240
RHOE_01.04_2010_11	4	90
RHOE_01.04_2010_11	37	720
RHOE_01.04_2010_11	2	1220
RHOE_01.04_2010_11	4	1520
RHOE_01.04_2010_11	24	1820
RHOE_01.04_2010_11	20	1860
RHOE_01.04_2010_11	8	1980
RHOE_01.04_2010_11	65	2030
RHOE_01.04_2010_11	15	4240
RHOE_01.04_2010_11	103	4290
RHOE_01.04_2010_12	1	720
RHOE_01.04_2010_12	3	1220
RHOE_01.04_2010_12	9	4240
RHOE_01.04_2010_12	1	5190
RHOE_01.04_2010_12	3	5820
RHOE_01.04_2010_2	2	720
RHOE_01.04_2010_2	2	1520
RHOE_01.04_2010_2	3	1790
RHOE_01.04_2010_2	2	1860
RHOE_01.04_2010_2	1	1980
RHOE_01.04_2010_2	35	4240
RHOE_01.04_2010_2	13	4290
RHOE_01.04_2010_2	1	5820
RHOE_01.04_2010_2	6	5900
RHOE_01.04_2011_1	1	70
RHOE_01.04_2011_1	1	90
RHOE_01.04_2011_1	78	720
RHOE_01.04_2011_1	3	1220
RHOE_01.04_2011_1	2	1520
RHOE_01.04_2011_1	5	1790
RHOE_01.04_2011_1	51	1820
RHOE_01.04_2011_1	22	1860
RHOE_01.04_2011_1	41	1980
RHOE_01.04_2011_1	42	2030
RHOE_01.04_2011_1	35	4240
RHOE_01.04_2011_1	156	4290
RHOE_01.04_2011_1	60	4930
RHOE_01.04_2011_1	1	5820
RHOE_01.04_2011_1	1	5920
RHOE_01.04_2011_11	1	70
RHOE_01.04_2011_11	6	90
RHOE_01.04_2011_11	13	720
RHOE_01.04_2011_11	2	1220
RHOE_01.04_2011_11	6	1520
RHOE_01.04_2011_11	1	1660
RHOE_01.04_2011_11	12	1790
RHOE_01.04_2011_11	44	1820
RHOE_01.04_2011_11	17	1840
RHOE_01.04_2011_11	7	1860
RHOE_01.04_2011_11	9	1980
RHOE_01.04_2011_11	122	2030
RHOE_01.04_2011_11	37	4240
RHOE_01.04_2011_11	123	4290
RHOE_01.04_2011_11	1	5530
RHOE_01.04_2011_11	4	5820
RHOE_01.04_2011_12	2	70
RHOE_01.04_2011_12	5	90
RHOE_01.04_2011_12	7	720
RHOE_01.04_2011_12	3	1220
RHOE_01.04_2011_12	6	1520
RHOE_01.04_2011_12	1	1660
RHOE_01.04_2011_12	22	1820
RHOE_01.04_2011_12	8	1840
RHOE_01.04_2011_12	7	1860
RHOE_01.04_2011_12	74	1980
RHOE_01.04_2011_12	59	2030
RHOE_01.04_2011_12	21	4240
RHOE_01.04_2011_12	154	4290
RHOE_01.04_2011_12	1	5530
RHOE_01.04_2011_12	2	5820
RHOE_01.04_2011_12	1	5900
RHOE_01.04_2011_2	5	90
RHOE_01.04_2011_2	3	720
RHOE_01.04_2011_2	2	1220
RHOE_01.04_2011_2	7	1520
RHOE_01.04_2011_2	3	1790
RHOE_01.04_2011_2	53	1820
RHOE_01.04_2011_2	16	1860
RHOE_01.04_2011_2	5	1980
RHOE_01.04_2011_2	76	2030
RHOE_01.04_2011_2	64	4240
RHOE_01.04_2011_2	139	4290
RHOE_01.04_2011_2	1	5820
RHOE_01.04_2012_1	3	70
RHOE_01.04_2012_1	8	90
RHOE_01.04_2012_1	74	720
RHOE_01.04_2012_1	2	1220
RHOE_01.04_2012_1	3	1520
RHOE_01.04_2012_1	2	1660
RHOE_01.04_2012_1	53	1820
RHOE_01.04_2012_1	5	1840
RHOE_01.04_2012_1	13	1860
RHOE_01.04_2012_1	6	1980
RHOE_01.04_2012_1	77	2030
RHOE_01.04_2012_1	1	2200
RHOE_01.04_2012_1	38	4240
RHOE_01.04_2012_1	190	4290
RHOE_01.04_2012_1	1	5530
RHOE_01.04_2012_1	3	5820
RHOE_01.04_2012_11	3	90
RHOE_01.04_2012_11	116	720
RHOE_01.04_2012_11	4	1520
RHOE_01.04_2012_11	24	1820
RHOE_01.04_2012_11	19	1860
RHOE_01.04_2012_11	1	1980
RHOE_01.04_2012_11	49	2030
RHOE_01.04_2012_11	24	4240
RHOE_01.04_2012_11	77	4290
RHOE_01.04_2012_11	5	5820
RHOE_01.04_2012_11	1	5900
RHOE_01.04_2012_12	5	70
RHOE_01.04_2012_12	3	90
RHOE_01.04_2012_12	20	720
RHOE_01.04_2012_12	2	1220
RHOE_01.04_2012_12	2	1520
RHOE_01.04_2012_12	114	1820
RHOE_01.04_2012_12	1	1840
RHOE_01.04_2012_12	12	1860
RHOE_01.04_2012_12	2	1980
RHOE_01.04_2012_12	108	2030
RHOE_01.04_2012_12	3	2200
RHOE_01.04_2012_12	49	4240
RHOE_01.04_2012_12	96	4290
RHOE_01.04_2012_2	11	720
RHOE_01.04_2012_2	1	1220
RHOE_01.04_2012_2	4	1520
RHOE_01.04_2012_2	1	1790
RHOE_01.04_2012_2	24	1820
RHOE_01.04_2012_2	6	1860
RHOE_01.04_2012_2	64	4240
RHOE_01.04_2012_2	18	4290
RHOE_01.04_2012_2	5	4930
RHOE_01.04_2013_1	1	70
RHOE_01.04_2013_1	3	90
RHOE_01.04_2013_1	6	720
RHOE_01.04_2013_1	6	1220
RHOE_01.04_2013_1	3	1520
RHOE_01.04_2013_1	10	1790
RHOE_01.04_2013_1	106	1820
RHOE_01.04_2013_1	7	1840
RHOE_01.04_2013_1	93	1860
RHOE_01.04_2013_1	5	1940
RHOE_01.04_2013_1	12	1980
RHOE_01.04_2013_1	112	2030
RHOE_01.04_2013_1	27	4240
RHOE_01.04_2013_1	87	4290
RHOE_01.04_2013_1	2	5820
RHOE_01.04_2013_11	7	90
RHOE_01.04_2013_11	65	720
RHOE_01.04_2013_11	4	1220
RHOE_01.04_2013_11	7	1520
RHOE_01.04_2013_11	2	1790
RHOE_01.04_2013_11	94	1820
RHOE_01.04_2013_11	5	1840
RHOE_01.04_2013_11	7	1860
RHOE_01.04_2013_11	4	1980
RHOE_01.04_2013_11	41	2030
RHOE_01.04_2013_11	9	4240
RHOE_01.04_2013_11	174	4290
RHOE_01.04_2013_11	24	5820
RHOE_01.04_2013_12	6	70
RHOE_01.04_2013_12	6	90
RHOE_01.04_2013_12	16	720
RHOE_01.04_2013_12	2	1220
RHOE_01.04_2013_12	9	1520
RHOE_01.04_2013_12	101	1820
RHOE_01.04_2013_12	3	1840
RHOE_01.04_2013_12	6	1860
RHOE_01.04_2013_12	10	1980
RHOE_01.04_2013_12	56	2030
RHOE_01.04_2013_12	1	2200
RHOE_01.04_2013_12	21	4240
RHOE_01.04_2013_12	247	4290
RHOE_01.04_2013_12	1	5820
RHOE_01.04_2013_2	3	720
RHOE_01.04_2013_2	2	1220
RHOE_01.04_2013_2	3	1520
RHOE_01.04_2013_2	18	1790
RHOE_01.04_2013_2	151	1820
RHOE_01.04_2013_2	50	1840
RHOE_01.04_2013_2	63	1860
RHOE_01.04_2013_2	7	1940
RHOE_01.04_2013_2	15	1980
RHOE_01.04_2013_2	88	2030
RHOE_01.04_2013_2	18	4240
RHOE_01.04_2013_2	82	4290
RHOE_01.04_2013_2	25	5820
RHOE_01.04_2014_1	3	70
RHOE_01.04_2014_1	5	90
RHOE_01.04_2014_1	42	720
RHOE_01.04_2014_1	1	1190
RHOE_01.04_2014_1	4	1220
RHOE_01.04_2014_1	10	1520
RHOE_01.04_2014_1	1	1790
RHOE_01.04_2014_1	153	1820
RHOE_01.04_2014_1	40	1840
RHOE_01.04_2014_1	58	1860
RHOE_01.04_2014_1	2	1980
RHOE_01.04_2014_1	169	2030
RHOE_01.04_2014_1	41	4240
RHOE_01.04_2014_1	250	4290
RHOE_01.04_2014_1	80	5820
RHOE_01.04_2014_1	2	5920
RHOE_01.04_2014_2	7	70
RHOE_01.04_2014_2	9	90
RHOE_01.04_2014_2	43	720
RHOE_01.04_2014_2	3	1220
RHOE_01.04_2014_2	8	1520
RHOE_01.04_2014_2	2	1730
RHOE_01.04_2014_2	5	1790
RHOE_01.04_2014_2	145	1820
RHOE_01.04_2014_2	66	1840
RHOE_01.04_2014_2	42	1860
RHOE_01.04_2014_2	117	2030
RHOE_01.04_2014_2	7	2200
RHOE_01.04_2014_2	20	4240
RHOE_01.04_2014_2	120	4290
RHOE_01.05_2005_1	1	1220
RHOE_01.05_2005_1	14	1520
RHOE_01.05_2005_1	2	4240
RHOE_01.05_2005_1	32	4290
RHOE_01.05_2005_1	7	5820
RHOE_01.06_2004_1	1	70
RHOE_01.06_2004_1	7	90
RHOE_01.06_2004_1	4	720
RHOE_01.06_2004_1	12	1220
RHOE_01.06_2004_1	3	1520
RHOE_01.06_2004_1	3	1730
RHOE_01.06_2004_1	45	1860
RHOE_01.06_2004_1	259	4240
RHOE_01.06_2004_1	369	4290
RHOE_01.06_2004_1	38	5820
RHOE_01.06_2004_1	23	5900
RHOE_01.07_2004_1	40	70
RHOE_01.07_2004_1	14	90
RHOE_01.07_2004_1	5	720
RHOE_01.07_2004_1	41	1520
RHOE_01.07_2004_1	8	1610
RHOE_01.07_2004_1	1	1730
RHOE_01.07_2004_1	6	1820
RHOE_01.07_2004_1	149	1860
RHOE_01.07_2004_1	3	1980
RHOE_01.07_2004_1	78	4240
RHOE_01.07_2004_1	470	4290
RHOE_01.07_2004_1	51	4930
RHOE_01.07_2004_1	18	5820
RHOE_01.07_2004_1	10	5900
RHOE_01.07_2005_1	11	70
RHOE_01.07_2005_1	5	90
RHOE_01.07_2005_1	2	720
RHOE_01.07_2005_1	27	1520
RHOE_01.07_2005_1	2	1730
RHOE_01.07_2005_1	4	1820
RHOE_01.07_2005_1	46	1860
RHOE_01.07_2005_1	17	4240
RHOE_01.07_2005_1	166	4290
RHOE_01.07_2005_1	8	5820
RHOE_01.07_2005_1	9	5900
RHOE_01.09_2006_11	5	70
RHOE_01.09_2006_11	14	90
RHOE_01.09_2006_11	19	720
RHOE_01.09_2006_11	6	1220
RHOE_01.09_2006_11	8	1860
RHOE_01.09_2006_11	6	1980
RHOE_01.09_2006_11	36	2030
RHOE_01.09_2006_11	87	4240
RHOE_01.09_2006_11	154	4290
RHOE_01.09_2006_11	2	4930
RHOE_01.09_2006_11	1	5190
RHOE_01.09_2006_11	13	5820
RHOE_01.09_2006_11	1	5910
RHOE_01.09_2006_12	2	70
RHOE_01.09_2006_12	13	90
RHOE_01.09_2006_12	13	720
RHOE_01.09_2006_12	5	1220
RHOE_01.09_2006_12	8	1520
RHOE_01.09_2006_12	2	1820
RHOE_01.09_2006_12	15	1860
RHOE_01.09_2006_12	1	1940
RHOE_01.09_2006_12	72	2030
RHOE_01.09_2006_12	42	4240
RHOE_01.09_2006_12	209	4290
RHOE_01.09_2006_12	22	5820
RHOE_01.09_2006_12	1	5900
RHOE_01.09_2007_1	6	70
RHOE_01.09_2007_1	7	90
RHOE_01.09_2007_1	5	720
RHOE_01.09_2007_1	7	1220
RHOE_01.09_2007_1	6	1520
RHOE_01.09_2007_1	2	1790
RHOE_01.09_2007_1	11	1820
RHOE_01.09_2007_1	9	1860
RHOE_01.09_2007_1	2	1980
RHOE_01.09_2007_1	106	2030
RHOE_01.09_2007_1	52	4240
RHOE_01.09_2007_1	123	4290
RHOE_01.09_2007_1	250	4930
RHOE_01.09_2007_1	4	5190
RHOE_01.09_2007_1	6	5530
RHOE_01.09_2007_1	18	5820
RHOE_01.09_2007_11	1	70
RHOE_01.09_2007_11	2	90
RHOE_01.09_2007_11	2	1520
RHOE_01.09_2007_11	61	4240
RHOE_01.09_2007_11	25	4290
RHOE_01.09_2007_11	6	5190
RHOE_01.09_2007_11	1	5530
RHOE_01.09_2007_11	8	5820
RHOE_01.09_2007_12	1	90
RHOE_01.09_2007_12	3	1520
RHOE_01.09_2007_12	40	4240
RHOE_01.09_2007_12	18	4290
RHOE_01.09_2007_12	3	5900
RHOE_01.09_2007_2	2	70
RHOE_01.09_2007_2	10	90
RHOE_01.09_2007_2	5	720
RHOE_01.09_2007_2	7	1220
RHOE_01.09_2007_2	7	1520
RHOE_01.09_2007_2	2	1730
RHOE_01.09_2007_2	12	1820
RHOE_01.09_2007_2	2	1840
RHOE_01.09_2007_2	9	1860
RHOE_01.09_2007_2	6	1940
RHOE_01.09_2007_2	5	1980
RHOE_01.09_2007_2	95	2030
RHOE_01.09_2007_2	57	4240
RHOE_01.09_2007_2	110	4290
RHOE_01.09_2007_2	417	4930
RHOE_01.09_2007_2	5	5530
RHOE_01.09_2007_2	11	5820
RHOE_01.09_2007_2	1	5900
RHOE_01.09_2007_2	6	5920
RHOE_01.09_2008_1	2	1520
RHOE_01.09_2008_1	35	4240
RHOE_01.09_2008_1	6	4290
RHOE_01.09_2008_11	1	90
RHOE_01.09_2008_11	1	1220
RHOE_01.09_2008_11	1	1860
RHOE_01.09_2008_11	15	4240
RHOE_01.09_2008_12	1	1220
RHOE_01.09_2008_12	22	4240
RHOE_01.09_2008_12	80	4930
RHOE_01.09_2008_12	7	5820
RHOE_01.09_2008_2	2	1730
RHOE_01.09_2008_2	2	1820
RHOE_01.09_2008_2	5	2030
RHOE_01.09_2008_2	38	4240
RHOE_01.09_2008_2	18	4290
RHOE_01.09_2008_2	2	4850
RHOE_01.09_2008_2	200	4930
RHOE_01.09_2009_1	35	4240
RHOE_01.09_2009_1	1	5820
RHOE_01.09_2009_11	7	70
RHOE_01.09_2009_11	5	90
RHOE_01.09_2009_11	30	720
RHOE_01.09_2009_11	1	1220
RHOE_01.09_2009_11	6	1520
RHOE_01.09_2009_11	32	1820
RHOE_01.09_2009_11	7	1860
RHOE_01.09_2009_11	7	1980
RHOE_01.09_2009_11	32	2030
RHOE_01.09_2009_11	16	4240
RHOE_01.09_2009_11	125	4290
RHOE_01.09_2009_12	7	70
RHOE_01.09_2009_12	7	90
RHOE_01.09_2009_12	19	720
RHOE_01.09_2009_12	2	1220
RHOE_01.09_2009_12	5	1520
RHOE_01.09_2009_12	7	1790
RHOE_01.09_2009_12	21	1820
RHOE_01.09_2009_12	2	1840
RHOE_01.09_2009_12	8	1860
RHOE_01.09_2009_12	46	1980
RHOE_01.09_2009_12	100	2030
RHOE_01.09_2009_12	38	4240
RHOE_01.09_2009_12	125	4290
RHOE_01.09_2009_12	61	4930
RHOE_01.09_2009_12	20	5190
RHOE_01.09_2009_12	3	5820
RHOE_01.09_2009_12	3	5900
RHOE_01.09_2009_2	2	1520
RHOE_01.09_2009_2	17	4240
RHOE_01.09_2009_2	15	4290
RHOE_01.09_2010_1	15	720
RHOE_01.09_2010_1	2	1220
RHOE_01.09_2010_1	3	1520
RHOE_01.09_2010_1	3	1860
RHOE_01.09_2010_1	8	2030
RHOE_01.09_2010_1	47	4240
RHOE_01.09_2010_1	11	4290
RHOE_01.09_2010_1	1	5900
RHOE_01.09_2010_1	1	5920
RHOE_01.09_2010_11	2	720
RHOE_01.09_2010_11	1	1520
RHOE_01.09_2010_11	3	4240
RHOE_01.09_2010_2	1	70
RHOE_01.09_2010_2	1	90
RHOE_01.09_2010_2	6	720
RHOE_01.09_2010_2	3	1220
RHOE_01.09_2010_2	2	1520
RHOE_01.09_2010_2	15	1820
RHOE_01.09_2010_2	4	1840
RHOE_01.09_2010_2	15	1860
RHOE_01.09_2010_2	61	2030
RHOE_01.09_2010_2	50	4240
RHOE_01.09_2010_2	145	4290
RHOE_01.09_2010_2	2	5190
RHOE_01.09_2010_2	1	5920
